/Users/Kyle/Udacity SDCND/CarND-Term1-Project3/data2/IMG/center_2017_11_12_11_09_25_144.jpg,/Users/Kyle/Udacity SDCND/CarND-Term1-Project3/data2/IMG/left_2017_11_12_11_09_25_144.jpg,/Users/Kyle/Udacity SDCND/CarND-Term1-Project3/data2/IMG/right_2017_11_12_11_09_25_144.jpg,0,0,0,6.361504E-06
/Users/Kyle/Udacity SDCND/CarND-Term1-Project3/data2/IMG/center_2017_11_12_11_09_25_240.jpg,/Users/Kyle/Udacity SDCND/CarND-Term1-Project3/data2/IMG/left_2017_11_12_11_09_25_240.jpg,/Users/Kyle/Udacity SDCND/CarND-Term1-Project3/data2/IMG/right_2017_11_12_11_09_25_240.jpg,0,0,0,2.243744E-06
/Users/Kyle/Udacity SDCND/CarND-Term1-Project3/data2/IMG/center_2017_11_12_11_09_25_335.jpg,/Users/Kyle/Udacity SDCND/CarND-Term1-Project3/data2/IMG/left_2017_11_12_11_09_25_335.jpg,/Users/Kyle/Udacity SDCND/CarND-Term1-Project3/data2/IMG/right_2017_11_12_11_09_25_335.jpg,0,0,0,5.939186E-07
/Users/Kyle/Udacity SDCND/CarND-Term1-Project3/data2/IMG/center_2017_11_12_11_09_25_408.jpg,/Users/Kyle/Udacity SDCND/CarND-Term1-Project3/data2/IMG/left_2017_11_12_11_09_25_408.jpg,/Users/Kyle/Udacity SDCND/CarND-Term1-Project3/data2/IMG/right_2017_11_12_11_09_25_408.jpg,-0.03073408,0,0,2.906631E-06
/Users/Kyle/Udacity SDCND/CarND-Term1-Project3/data2/IMG/center_2017_11_12_11_09_25_513.jpg,/Users/Kyle/Udacity SDCND/CarND-Term1-Project3/data2/IMG/left_2017_11_12_11_09_25_513.jpg,/Users/Kyle/Udacity SDCND/CarND-Term1-Project3/data2/IMG/right_2017_11_12_11_09_25_513.jpg,-0.03795696,0,0,1.911327E-06
/Users/Kyle/Udacity SDCND/CarND-Term1-Project3/data2/IMG/center_2017_11_12_11_09_25_608.jpg,/Users/Kyle/Udacity SDCND/CarND-Term1-Project3/data2/IMG/left_2017_11_12_11_09_25_608.jpg,/Users/Kyle/Udacity SDCND/CarND-Term1-Project3/data2/IMG/right_2017_11_12_11_09_25_608.jpg,-0.03795696,0,0,2.141388E-07
/Users/Kyle/Udacity SDCND/CarND-Term1-Project3/data2/IMG/center_2017_11_12_11_09_25_706.jpg,/Users/Kyle/Udacity SDCND/CarND-Term1-Project3/data2/IMG/left_2017_11_12_11_09_25_706.jpg,/Users/Kyle/Udacity SDCND/CarND-Term1-Project3/data2/IMG/right_2017_11_12_11_09_25_706.jpg,-0.0858638,0,0,1.045876E-06
/Users/Kyle/Udacity SDCND/CarND-Term1-Project3/data2/IMG/center_2017_11_12_11_09_25_799.jpg,/Users/Kyle/Udacity SDCND/CarND-Term1-Project3/data2/IMG/left_2017_11_12_11_09_25_799.jpg,/Users/Kyle/Udacity SDCND/CarND-Term1-Project3/data2/IMG/right_2017_11_12_11_09_25_799.jpg,-0.1147553,0,0,1.208138E-06
/Users/Kyle/Udacity SDCND/CarND-Term1-Project3/data2/IMG/center_2017_11_12_11_09_25_868.jpg,/Users/Kyle/Udacity SDCND/CarND-Term1-Project3/data2/IMG/left_2017_11_12_11_09_25_868.jpg,/Users/Kyle/Udacity SDCND/CarND-Term1-Project3/data2/IMG/right_2017_11_12_11_09_25_868.jpg,-0.1219782,0,0,1.177366E-06
/Users/Kyle/Udacity SDCND/CarND-Term1-Project3/data2/IMG/center_2017_11_12_11_09_25_964.jpg,/Users/Kyle/Udacity SDCND/CarND-Term1-Project3/data2/IMG/left_2017_11_12_11_09_25_964.jpg,/Users/Kyle/Udacity SDCND/CarND-Term1-Project3/data2/IMG/right_2017_11_12_11_09_25_964.jpg,-0.1472583,0,0,2.163459E-06
/Users/Kyle/Udacity SDCND/CarND-Term1-Project3/data2/IMG/center_2017_11_12_11_09_26_057.jpg,/Users/Kyle/Udacity SDCND/CarND-Term1-Project3/data2/IMG/left_2017_11_12_11_09_26_057.jpg,/Users/Kyle/Udacity SDCND/CarND-Term1-Project3/data2/IMG/right_2017_11_12_11_09_26_057.jpg,-0.161704,0,0,3.487282E-06
/Users/Kyle/Udacity SDCND/CarND-Term1-Project3/data2/IMG/center_2017_11_12_11_09_26_159.jpg,/Users/Kyle/Udacity SDCND/CarND-Term1-Project3/data2/IMG/left_2017_11_12_11_09_26_159.jpg,/Users/Kyle/Udacity SDCND/CarND-Term1-Project3/data2/IMG/right_2017_11_12_11_09_26_159.jpg,-0.161704,0.3019651,0,0.2472918
/Users/Kyle/Udacity SDCND/CarND-Term1-Project3/data2/IMG/center_2017_11_12_11_09_26_258.jpg,/Users/Kyle/Udacity SDCND/CarND-Term1-Project3/data2/IMG/left_2017_11_12_11_09_26_258.jpg,/Users/Kyle/Udacity SDCND/CarND-Term1-Project3/data2/IMG/right_2017_11_12_11_09_26_258.jpg,-0.161704,0.552402,0,0.6960613
/Users/Kyle/Udacity SDCND/CarND-Term1-Project3/data2/IMG/center_2017_11_12_11_09_26_328.jpg,/Users/Kyle/Udacity SDCND/CarND-Term1-Project3/data2/IMG/left_2017_11_12_11_09_26_328.jpg,/Users/Kyle/Udacity SDCND/CarND-Term1-Project3/data2/IMG/right_2017_11_12_11_09_26_328.jpg,-0.161704,0.759303,0,1.317151
/Users/Kyle/Udacity SDCND/CarND-Term1-Project3/data2/IMG/center_2017_11_12_11_09_26_398.jpg,/Users/Kyle/Udacity SDCND/CarND-Term1-Project3/data2/IMG/left_2017_11_12_11_09_26_398.jpg,/Users/Kyle/Udacity SDCND/CarND-Term1-Project3/data2/IMG/right_2017_11_12_11_09_26_398.jpg,-0.161704,0.967236,0,2.007561
/Users/Kyle/Udacity SDCND/CarND-Term1-Project3/data2/IMG/center_2017_11_12_11_09_26_536.jpg,/Users/Kyle/Udacity SDCND/CarND-Term1-Project3/data2/IMG/left_2017_11_12_11_09_26_536.jpg,/Users/Kyle/Udacity SDCND/CarND-Term1-Project3/data2/IMG/right_2017_11_12_11_09_26_536.jpg,-0.161704,1,0,3.887585
/Users/Kyle/Udacity SDCND/CarND-Term1-Project3/data2/IMG/center_2017_11_12_11_09_26_613.jpg,/Users/Kyle/Udacity SDCND/CarND-Term1-Project3/data2/IMG/left_2017_11_12_11_09_26_613.jpg,/Users/Kyle/Udacity SDCND/CarND-Term1-Project3/data2/IMG/right_2017_11_12_11_09_26_613.jpg,-0.1689269,1,0,4.821861
/Users/Kyle/Udacity SDCND/CarND-Term1-Project3/data2/IMG/center_2017_11_12_11_09_26_712.jpg,/Users/Kyle/Udacity SDCND/CarND-Term1-Project3/data2/IMG/left_2017_11_12_11_09_26_712.jpg,/Users/Kyle/Udacity SDCND/CarND-Term1-Project3/data2/IMG/right_2017_11_12_11_09_26_712.jpg,-0.1689269,1,0,5.978667
/Users/Kyle/Udacity SDCND/CarND-Term1-Project3/data2/IMG/center_2017_11_12_11_09_26_780.jpg,/Users/Kyle/Udacity SDCND/CarND-Term1-Project3/data2/IMG/left_2017_11_12_11_09_26_780.jpg,/Users/Kyle/Udacity SDCND/CarND-Term1-Project3/data2/IMG/right_2017_11_12_11_09_26_780.jpg,-0.1689269,1,0,6.667433
/Users/Kyle/Udacity SDCND/CarND-Term1-Project3/data2/IMG/center_2017_11_12_11_09_26_859.jpg,/Users/Kyle/Udacity SDCND/CarND-Term1-Project3/data2/IMG/left_2017_11_12_11_09_26_859.jpg,/Users/Kyle/Udacity SDCND/CarND-Term1-Project3/data2/IMG/right_2017_11_12_11_09_26_859.jpg,-0.1689269,1,0,7.579545
/Users/Kyle/Udacity SDCND/CarND-Term1-Project3/data2/IMG/center_2017_11_12_11_09_26_949.jpg,/Users/Kyle/Udacity SDCND/CarND-Term1-Project3/data2/IMG/left_2017_11_12_11_09_26_949.jpg,/Users/Kyle/Udacity SDCND/CarND-Term1-Project3/data2/IMG/right_2017_11_12_11_09_26_949.jpg,-0.1689269,1,0,8.709725
/Users/Kyle/Udacity SDCND/CarND-Term1-Project3/data2/IMG/center_2017_11_12_11_09_27_044.jpg,/Users/Kyle/Udacity SDCND/CarND-Term1-Project3/data2/IMG/left_2017_11_12_11_09_27_044.jpg,/Users/Kyle/Udacity SDCND/CarND-Term1-Project3/data2/IMG/right_2017_11_12_11_09_27_044.jpg,-0.2104953,1,0,9.603678
/Users/Kyle/Udacity SDCND/CarND-Term1-Project3/data2/IMG/center_2017_11_12_11_09_27_119.jpg,/Users/Kyle/Udacity SDCND/CarND-Term1-Project3/data2/IMG/left_2017_11_12_11_09_27_119.jpg,/Users/Kyle/Udacity SDCND/CarND-Term1-Project3/data2/IMG/right_2017_11_12_11_09_27_119.jpg,-0.2177182,1,0,10.49045
/Users/Kyle/Udacity SDCND/CarND-Term1-Project3/data2/IMG/center_2017_11_12_11_09_27_187.jpg,/Users/Kyle/Udacity SDCND/CarND-Term1-Project3/data2/IMG/left_2017_11_12_11_09_27_187.jpg,/Users/Kyle/Udacity SDCND/CarND-Term1-Project3/data2/IMG/right_2017_11_12_11_09_27_187.jpg,-0.224941,1,0,11.37095
/Users/Kyle/Udacity SDCND/CarND-Term1-Project3/data2/IMG/center_2017_11_12_11_09_27_259.jpg,/Users/Kyle/Udacity SDCND/CarND-Term1-Project3/data2/IMG/left_2017_11_12_11_09_27_259.jpg,/Users/Kyle/Udacity SDCND/CarND-Term1-Project3/data2/IMG/right_2017_11_12_11_09_27_259.jpg,-0.2357754,1,0,12.15557
/Users/Kyle/Udacity SDCND/CarND-Term1-Project3/data2/IMG/center_2017_11_12_11_09_27_358.jpg,/Users/Kyle/Udacity SDCND/CarND-Term1-Project3/data2/IMG/left_2017_11_12_11_09_27_358.jpg,/Users/Kyle/Udacity SDCND/CarND-Term1-Project3/data2/IMG/right_2017_11_12_11_09_27_358.jpg,-0.2357754,1,0,13.13904
/Users/Kyle/Udacity SDCND/CarND-Term1-Project3/data2/IMG/center_2017_11_12_11_09_27_453.jpg,/Users/Kyle/Udacity SDCND/CarND-Term1-Project3/data2/IMG/left_2017_11_12_11_09_27_453.jpg,/Users/Kyle/Udacity SDCND/CarND-Term1-Project3/data2/IMG/right_2017_11_12_11_09_27_453.jpg,-0.2357754,1,0,13.88367
/Users/Kyle/Udacity SDCND/CarND-Term1-Project3/data2/IMG/center_2017_11_12_11_09_27_521.jpg,/Users/Kyle/Udacity SDCND/CarND-Term1-Project3/data2/IMG/left_2017_11_12_11_09_27_521.jpg,/Users/Kyle/Udacity SDCND/CarND-Term1-Project3/data2/IMG/right_2017_11_12_11_09_27_521.jpg,-0.2357754,1,0,14.76095
/Users/Kyle/Udacity SDCND/CarND-Term1-Project3/data2/IMG/center_2017_11_12_11_09_27_606.jpg,/Users/Kyle/Udacity SDCND/CarND-Term1-Project3/data2/IMG/left_2017_11_12_11_09_27_606.jpg,/Users/Kyle/Udacity SDCND/CarND-Term1-Project3/data2/IMG/right_2017_11_12_11_09_27_606.jpg,-0.2357754,1,0,15.63176
/Users/Kyle/Udacity SDCND/CarND-Term1-Project3/data2/IMG/center_2017_11_12_11_09_27_688.jpg,/Users/Kyle/Udacity SDCND/CarND-Term1-Project3/data2/IMG/left_2017_11_12_11_09_27_688.jpg,/Users/Kyle/Udacity SDCND/CarND-Term1-Project3/data2/IMG/right_2017_11_12_11_09_27_688.jpg,-0.2357754,1,0,16.74637
/Users/Kyle/Udacity SDCND/CarND-Term1-Project3/data2/IMG/center_2017_11_12_11_09_27_770.jpg,/Users/Kyle/Udacity SDCND/CarND-Term1-Project3/data2/IMG/left_2017_11_12_11_09_27_770.jpg,/Users/Kyle/Udacity SDCND/CarND-Term1-Project3/data2/IMG/right_2017_11_12_11_09_27_770.jpg,-0.2357754,1,0,17.57291
/Users/Kyle/Udacity SDCND/CarND-Term1-Project3/data2/IMG/center_2017_11_12_11_09_27_858.jpg,/Users/Kyle/Udacity SDCND/CarND-Term1-Project3/data2/IMG/left_2017_11_12_11_09_27_858.jpg,/Users/Kyle/Udacity SDCND/CarND-Term1-Project3/data2/IMG/right_2017_11_12_11_09_27_858.jpg,-0.2357754,1,0,18.39543
/Users/Kyle/Udacity SDCND/CarND-Term1-Project3/data2/IMG/center_2017_11_12_11_09_27_939.jpg,/Users/Kyle/Udacity SDCND/CarND-Term1-Project3/data2/IMG/left_2017_11_12_11_09_27_939.jpg,/Users/Kyle/Udacity SDCND/CarND-Term1-Project3/data2/IMG/right_2017_11_12_11_09_27_939.jpg,-0.2357754,1,0,19.21352
/Users/Kyle/Udacity SDCND/CarND-Term1-Project3/data2/IMG/center_2017_11_12_11_09_28_015.jpg,/Users/Kyle/Udacity SDCND/CarND-Term1-Project3/data2/IMG/left_2017_11_12_11_09_28_015.jpg,/Users/Kyle/Udacity SDCND/CarND-Term1-Project3/data2/IMG/right_2017_11_12_11_09_28_015.jpg,-0.2357754,1,0,20.0277
/Users/Kyle/Udacity SDCND/CarND-Term1-Project3/data2/IMG/center_2017_11_12_11_09_28_121.jpg,/Users/Kyle/Udacity SDCND/CarND-Term1-Project3/data2/IMG/left_2017_11_12_11_09_28_121.jpg,/Users/Kyle/Udacity SDCND/CarND-Term1-Project3/data2/IMG/right_2017_11_12_11_09_28_121.jpg,-0.2322008,1,0,21.00709
/Users/Kyle/Udacity SDCND/CarND-Term1-Project3/data2/IMG/center_2017_11_12_11_09_28_205.jpg,/Users/Kyle/Udacity SDCND/CarND-Term1-Project3/data2/IMG/left_2017_11_12_11_09_28_205.jpg,/Users/Kyle/Udacity SDCND/CarND-Term1-Project3/data2/IMG/right_2017_11_12_11_09_28_205.jpg,-0.2143278,1,0,21.80691
/Users/Kyle/Udacity SDCND/CarND-Term1-Project3/data2/IMG/center_2017_11_12_11_09_28_310.jpg,/Users/Kyle/Udacity SDCND/CarND-Term1-Project3/data2/IMG/left_2017_11_12_11_09_28_310.jpg,/Users/Kyle/Udacity SDCND/CarND-Term1-Project3/data2/IMG/right_2017_11_12_11_09_28_310.jpg,-0.1857311,1,0,23.00034
/Users/Kyle/Udacity SDCND/CarND-Term1-Project3/data2/IMG/center_2017_11_12_11_09_28_397.jpg,/Users/Kyle/Udacity SDCND/CarND-Term1-Project3/data2/IMG/left_2017_11_12_11_09_28_397.jpg,/Users/Kyle/Udacity SDCND/CarND-Term1-Project3/data2/IMG/right_2017_11_12_11_09_28_397.jpg,-0.1714328,1,0,23.78845
/Users/Kyle/Udacity SDCND/CarND-Term1-Project3/data2/IMG/center_2017_11_12_11_09_28_477.jpg,/Users/Kyle/Udacity SDCND/CarND-Term1-Project3/data2/IMG/left_2017_11_12_11_09_28_477.jpg,/Users/Kyle/Udacity SDCND/CarND-Term1-Project3/data2/IMG/right_2017_11_12_11_09_28_477.jpg,-0.160709,1,0,24.56851
/Users/Kyle/Udacity SDCND/CarND-Term1-Project3/data2/IMG/center_2017_11_12_11_09_28_563.jpg,/Users/Kyle/Udacity SDCND/CarND-Term1-Project3/data2/IMG/left_2017_11_12_11_09_28_563.jpg,/Users/Kyle/Udacity SDCND/CarND-Term1-Project3/data2/IMG/right_2017_11_12_11_09_28_563.jpg,-0.1464107,1,0,25.34072
/Users/Kyle/Udacity SDCND/CarND-Term1-Project3/data2/IMG/center_2017_11_12_11_09_28_640.jpg,/Users/Kyle/Udacity SDCND/CarND-Term1-Project3/data2/IMG/left_2017_11_12_11_09_28_640.jpg,/Users/Kyle/Udacity SDCND/CarND-Term1-Project3/data2/IMG/right_2017_11_12_11_09_28_640.jpg,-0.1321123,1,0,26.10648
/Users/Kyle/Udacity SDCND/CarND-Term1-Project3/data2/IMG/center_2017_11_12_11_09_28_709.jpg,/Users/Kyle/Udacity SDCND/CarND-Term1-Project3/data2/IMG/left_2017_11_12_11_09_28_709.jpg,/Users/Kyle/Udacity SDCND/CarND-Term1-Project3/data2/IMG/right_2017_11_12_11_09_28_709.jpg,-0.1142394,1,0,26.86483
/Users/Kyle/Udacity SDCND/CarND-Term1-Project3/data2/IMG/center_2017_11_12_11_09_28_801.jpg,/Users/Kyle/Udacity SDCND/CarND-Term1-Project3/data2/IMG/left_2017_11_12_11_09_28_801.jpg,/Users/Kyle/Udacity SDCND/CarND-Term1-Project3/data2/IMG/right_2017_11_12_11_09_28_801.jpg,-0.09636645,1,0,27.61782
/Users/Kyle/Udacity SDCND/CarND-Term1-Project3/data2/IMG/center_2017_11_12_11_09_28_889.jpg,/Users/Kyle/Udacity SDCND/CarND-Term1-Project3/data2/IMG/left_2017_11_12_11_09_28_889.jpg,/Users/Kyle/Udacity SDCND/CarND-Term1-Project3/data2/IMG/right_2017_11_12_11_09_28_889.jpg,-0.09279186,1,0,28.54953
/Users/Kyle/Udacity SDCND/CarND-Term1-Project3/data2/IMG/center_2017_11_12_11_09_28_959.jpg,/Users/Kyle/Udacity SDCND/CarND-Term1-Project3/data2/IMG/left_2017_11_12_11_09_28_959.jpg,/Users/Kyle/Udacity SDCND/CarND-Term1-Project3/data2/IMG/right_2017_11_12_11_09_28_959.jpg,-0.09279186,1,0,29.10354
/Users/Kyle/Udacity SDCND/CarND-Term1-Project3/data2/IMG/center_2017_11_12_11_09_29_032.jpg,/Users/Kyle/Udacity SDCND/CarND-Term1-Project3/data2/IMG/left_2017_11_12_11_09_29_032.jpg,/Users/Kyle/Udacity SDCND/CarND-Term1-Project3/data2/IMG/right_2017_11_12_11_09_29_032.jpg,-0.09279186,1,0,29.837
/Users/Kyle/Udacity SDCND/CarND-Term1-Project3/data2/IMG/center_2017_11_12_11_09_29_120.jpg,/Users/Kyle/Udacity SDCND/CarND-Term1-Project3/data2/IMG/left_2017_11_12_11_09_29_120.jpg,/Users/Kyle/Udacity SDCND/CarND-Term1-Project3/data2/IMG/right_2017_11_12_11_09_29_120.jpg,-0.0820681,1,0,30.18797
/Users/Kyle/Udacity SDCND/CarND-Term1-Project3/data2/IMG/center_2017_11_12_11_09_29_225.jpg,/Users/Kyle/Udacity SDCND/CarND-Term1-Project3/data2/IMG/left_2017_11_12_11_09_29_225.jpg,/Users/Kyle/Udacity SDCND/CarND-Term1-Project3/data2/IMG/right_2017_11_12_11_09_29_225.jpg,-0.07134434,1,0,30.19161
/Users/Kyle/Udacity SDCND/CarND-Term1-Project3/data2/IMG/center_2017_11_12_11_09_29_339.jpg,/Users/Kyle/Udacity SDCND/CarND-Term1-Project3/data2/IMG/left_2017_11_12_11_09_29_339.jpg,/Users/Kyle/Udacity SDCND/CarND-Term1-Project3/data2/IMG/right_2017_11_12_11_09_29_339.jpg,-0.07134434,1,0,30.18854
/Users/Kyle/Udacity SDCND/CarND-Term1-Project3/data2/IMG/center_2017_11_12_11_09_29_433.jpg,/Users/Kyle/Udacity SDCND/CarND-Term1-Project3/data2/IMG/left_2017_11_12_11_09_29_433.jpg,/Users/Kyle/Udacity SDCND/CarND-Term1-Project3/data2/IMG/right_2017_11_12_11_09_29_433.jpg,-0.07134434,1,0,30.19023
/Users/Kyle/Udacity SDCND/CarND-Term1-Project3/data2/IMG/center_2017_11_12_11_09_29_508.jpg,/Users/Kyle/Udacity SDCND/CarND-Term1-Project3/data2/IMG/left_2017_11_12_11_09_29_508.jpg,/Users/Kyle/Udacity SDCND/CarND-Term1-Project3/data2/IMG/right_2017_11_12_11_09_29_508.jpg,-0.07134434,1,0,30.19004
/Users/Kyle/Udacity SDCND/CarND-Term1-Project3/data2/IMG/center_2017_11_12_11_09_29_590.jpg,/Users/Kyle/Udacity SDCND/CarND-Term1-Project3/data2/IMG/left_2017_11_12_11_09_29_590.jpg,/Users/Kyle/Udacity SDCND/CarND-Term1-Project3/data2/IMG/right_2017_11_12_11_09_29_590.jpg,-0.07134434,1,0,30.18996
/Users/Kyle/Udacity SDCND/CarND-Term1-Project3/data2/IMG/center_2017_11_12_11_09_29_663.jpg,/Users/Kyle/Udacity SDCND/CarND-Term1-Project3/data2/IMG/left_2017_11_12_11_09_29_663.jpg,/Users/Kyle/Udacity SDCND/CarND-Term1-Project3/data2/IMG/right_2017_11_12_11_09_29_663.jpg,-0.07134434,1,0,30.18992
/Users/Kyle/Udacity SDCND/CarND-Term1-Project3/data2/IMG/center_2017_11_12_11_09_29_730.jpg,/Users/Kyle/Udacity SDCND/CarND-Term1-Project3/data2/IMG/left_2017_11_12_11_09_29_730.jpg,/Users/Kyle/Udacity SDCND/CarND-Term1-Project3/data2/IMG/right_2017_11_12_11_09_29_730.jpg,-0.07134434,1,0,30.1899
/Users/Kyle/Udacity SDCND/CarND-Term1-Project3/data2/IMG/center_2017_11_12_11_09_29_801.jpg,/Users/Kyle/Udacity SDCND/CarND-Term1-Project3/data2/IMG/left_2017_11_12_11_09_29_801.jpg,/Users/Kyle/Udacity SDCND/CarND-Term1-Project3/data2/IMG/right_2017_11_12_11_09_29_801.jpg,-0.07856721,1,0,30.18833
/Users/Kyle/Udacity SDCND/CarND-Term1-Project3/data2/IMG/center_2017_11_12_11_09_29_871.jpg,/Users/Kyle/Udacity SDCND/CarND-Term1-Project3/data2/IMG/left_2017_11_12_11_09_29_871.jpg,/Users/Kyle/Udacity SDCND/CarND-Term1-Project3/data2/IMG/right_2017_11_12_11_09_29_871.jpg,-0.08940153,1,0,30.18998
/Users/Kyle/Udacity SDCND/CarND-Term1-Project3/data2/IMG/center_2017_11_12_11_09_29_948.jpg,/Users/Kyle/Udacity SDCND/CarND-Term1-Project3/data2/IMG/left_2017_11_12_11_09_29_948.jpg,/Users/Kyle/Udacity SDCND/CarND-Term1-Project3/data2/IMG/right_2017_11_12_11_09_29_948.jpg,-0.09301297,1,0,30.18975
/Users/Kyle/Udacity SDCND/CarND-Term1-Project3/data2/IMG/center_2017_11_12_11_09_30_031.jpg,/Users/Kyle/Udacity SDCND/CarND-Term1-Project3/data2/IMG/left_2017_11_12_11_09_30_031.jpg,/Users/Kyle/Udacity SDCND/CarND-Term1-Project3/data2/IMG/right_2017_11_12_11_09_30_031.jpg,-0.09301297,1,0,30.19111
/Users/Kyle/Udacity SDCND/CarND-Term1-Project3/data2/IMG/center_2017_11_12_11_09_30_107.jpg,/Users/Kyle/Udacity SDCND/CarND-Term1-Project3/data2/IMG/left_2017_11_12_11_09_30_107.jpg,/Users/Kyle/Udacity SDCND/CarND-Term1-Project3/data2/IMG/right_2017_11_12_11_09_30_107.jpg,-0.09301297,1,0,30.19028
